account_id,total_orders,total_amount,avg_order_value,distinct_devices,distinct_addresses,distinct_phones,distinct_payment_instruments,total_delivered_orders,total_pending_orders,coupon_usage_rate,discount_dependency_score,distinct_coupon_count,max_discount_ratio,rare_coupon_count,total_returns,avg_return_lag_hours,total_refunds,total_refund_amount,total_disputes,total_failed_orders,return_rate,refund_rate,dispute_rate,account_age_days,orders_last_24h,orders_last_7d,orders_last_30d,refunds_last_24h,refunds_last_7d,refunds_last_30d,return_rate_last_30d,account_lifetime_days,avg_order_gap_days,recent_activity_ratio,evening_order_ratio,transaction_burst_score,refund_burst_score,account_creation_burst_score,accounts_per_device,shared_device_count,accounts_per_address,shared_address_count,accounts_per_phone,shared_phone_count,accounts_per_instrument,shared_instrument_count,has_shared_device_and_address,has_shared_payment_and_phone,shared_entity_types_count,shared_ip_prefix_count,degree_centrality,eigenvector_centrality,pagerank,triangle_count,clustering_coefficient,connected_component_size,shared_edge_count,shared_edge_weight_sum,edge_shares_device,edge_shares_payment,edge_shares_phone,edge_shares_address,edge_shares_ip,edge_shares_coupon,community_id,community_size,community_return_rate,community_refund_rate,community_avg_order_value,community_total_orders,community_avg_dispute_rate,community_max_return_rate,community_avg_coupon_usage,neighbor_avg_return_rate,looks_bargain,looks_office
A000036,2.0,31040.0,15520.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.338194444444444,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7997034906547107,0.7997034906547107,0.0,0.5,0.0,0.0,182.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.666888896296543e-05,9.802808104507696e-08,3.324930280017184e-05,0,0.0,23658,2,1.7,1,0,0,1,0,0,21,282,0.13292921617389702,0.1225921832304811,5723.462247563311,849.0,0.002368199176709815,1.0,0.20230333102673528,0.0,0,1
A000037,7.0,59260.0,8465.714285714286,1.0,1.0,1.0,1.0,7.0,0.0,0.4285714285714285,0.089400227286583,3.0,0.2650083217753121,3.0,2.0,48.0,2.0,3680.0,0.0,0,0.2857142857142857,0.2857142857142857,0.0,30.540277777777774,0.0,1.0,7.0,0.0,0.0,2.0,0.2857142857142857,26.725403802794943,4.454233967132488,0.1428571428571428,0.2857142857142857,0.0,0.0,145.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.00013333777792593087,2.8796604620159485e-07,2.4140449039499997e-05,0,0.0,23658,4,1.7,0,1,0,0,1,2,18,297,0.14261577367637973,0.13195359634753576,5742.651284835628,941.0,0.0015285126396237505,1.0,0.1720638601951733,0.125,0,0
A000038,2.0,3200.0,1600.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.365277777777775,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0598514026527084,1.0598514026527084,1.0,0.5,0.0,0.0,120.0,1.0,0.0,2.0,1.0,3.0,2.0,2.5,3.0,0.0,0.0,3.0,0.0,6.666888896296543e-05,6.501743750620864e-07,3.405781024422544e-05,0,0.0,23658,2,1.7,0,0,1,1,0,0,27,270,0.18448907060018171,0.16887325637325637,5998.791698733366,841.0,0.006018518518518518,1.0,0.16887298915076693,0.0,0,1
A000039,4.0,24170.0,6042.5,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.0698776368367252,2.0,0.1499607843137255,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.60763888888889,0.0,2.0,4.0,0.0,0.0,0.0,0.0,12.162452379846274,4.054150793282084,0.5,0.25,0.0,0.0,60.0,1.0,0.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.000233341111370379,1.4664388299264361e-06,5.546522480254644e-05,2,0.04285714285714285,23658,7,4.0,0,0,2,2,0,3,48,231,0.14526792351467674,0.13429018071875215,5897.00900158043,681.0,0.0061087061087061086,1.0,0.18228028585171444,0.028571428571428574,1,1
A000040,1.0,3060.0,3060.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,3060.0,0.0,0,1.0,1.0,0.0,34.33680555555556,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,142.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.00013333777792593087,5.885262032785771e-06,4.091840443862463e-05,1,0.11666666666666665,23658,4,3.4,1,0,1,2,0,0,28,263,0.17003687060721281,0.15989896246550236,5999.712953818467,810.0,0.01024503591043515,1.0,0.13847176271130643,0.2833333333333333,0,0
A000041,5.0,21270.0,4254.0,1.0,1.0,1.0,2.0,4.0,1.0,0.6,0.1134722084785133,3.0,0.2618380952380952,3.0,2.0,36.0,2.0,5200.0,0.0,0,0.5,0.4,0.0,18.01875,1.0,2.0,5.0,0.0,1.0,2.0,0.4,12.408868250034098,3.1022170625085184,0.4,0.0,1.0,0.0,10.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.00030001000033334443,1.8610381063758639e-06,4.807352431911898e-05,6,0.03333333333333333,23658,9,3.9,1,1,0,1,0,6,32,252,0.16266620284477426,0.15593434343434345,5500.375485295128,799.0,0.004965327881994549,1.0,0.19666620857097047,0.08730158730158728,0,0
A000042,2.0,13240.0,6620.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,13.431944444444444,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10.14916002841956,10.14916002841956,0.5,0.5,1.0,0.0,131.0,3.0,2.0,1.5,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,213,1,0.0,0.0,6620.0,2.0,0.0,0.0,0.0,0.0,0,1
A000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.50138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,214,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A000044,5.0,37000.0,7400.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.523611111111112,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11.977377512637894,2.994344378159468,0.0,0.6,0.0,0.0,134.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0002000066668888963,1.152999063350771e-05,5.9740741480532614e-05,1,0.04666666666666666,23658,6,5.4,1,1,2,2,0,0,67,203,0.14833646102119008,0.14182305105950427,6205.450993040894,574.0,0.006568144499178982,1.0,0.2044999609039018,0.11666666666666665,0,1
A000045,3.0,14280.0,4760.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.48125,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.087834412802335,6.043917206401169,0.0,0.3333333333333333,0.0,0.0,186.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.000233341111370379,0.00013178180793213496,6.230049927360813e-05,1,0.03333333333333333,23658,7,6.4,2,2,1,2,0,0,8,328,0.1568927515573857,0.1438156609650512,5773.417834705944,1042.0,0.008301877661633757,1.0,0.17471502921198043,0.07619047619047618,0,1
A000046,3.0,13840.0,4613.333333333333,2.0,1.0,1.0,1.0,3.0,0.0,0.6666666666666666,0.0682244457669989,2.0,0.135355155482815,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.59722222222222,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0112857683226855,2.0056428841613427,0.0,0.0,0.0,0.0,79.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.00013333777792593087,3.84187094662458e-06,2.6724356045639508e-05,1,0.16666666666666666,23658,4,2.4,0,0,2,0,0,2,9,323,0.16151742993848256,0.14506207586702943,5488.161316839335,970.0,0.0058148937405903345,1.0,0.1763815733629975,0.18749999999999997,1,1
A000047,4.0,11740.0,2935.0,1.0,1.0,1.0,2.0,4.0,0.0,0.5,0.068670745847036,2.0,0.1397338308457711,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.475694444444443,0.0,1.0,4.0,0.0,0.0,0.0,0.0,10.338852341609226,3.446284113869734,0.25,0.25,0.0,0.0,162.0,2.0,1.0,5.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0004000133337777926,6.274146558078049e-06,7.400964877879778e-05,11,0.10757575757575759,23658,12,7.6,1,0,3,4,0,4,88,144,0.13079530423280422,0.12808366402116403,5456.2036210317465,436.0,0.0014660493827160495,1.0,0.19958664021164021,0.1228956228956229,1,1
A000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,47.52361111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,31.436805555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,216,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A000050,2.0,3310.0,1655.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.301388888888887,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.478435055838102,1.478435055838102,0.0,0.5,0.0,0.0,169.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,0.00010000333344444814,2.50916347819891e-07,3.232998002420663e-05,1,0.3333333333333333,23658,3,2.7,0,0,2,1,0,0,98,126,0.1271432932147218,0.1207846386417815,5627.616881795453,349.0,0.011574074074074073,1.0,0.15007631257631257,0.0,0,1
A000051,4.0,19580.0,4895.0,1.0,1.0,1.0,1.0,4.0,0.0,0.25,0.0389480994152046,1.0,0.1557923976608187,1.0,1.0,72.0,1.0,8430.0,0.0,0,0.25,0.25,0.0,21.48958333333333,0.0,1.0,4.0,1.0,1.0,1.0,0.25,8.422344560111238,2.807448186703738,0.25,0.25,0.0,1.0,146.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.00013333777792593087,2.0479110149581605e-06,3.3128594826606385e-05,0,0.0,23658,4,3.2,1,1,1,0,0,1,22,281,0.1345949325486692,0.12665701242213698,5602.0137637175,824.0,0.010887985087273342,1.0,0.14883969332367908,0.04166666666666665,0,0
A000052,3.0,18540.0,6180.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.52638888888889,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.60177272027412,5.80088636013706,0.0,0.6666666666666666,0.0,0.0,135.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.000233341111370379,7.06110485437348e-05,5.1730518550775725e-05,5,0.14497244876034046,23658,7,5.0,2,0,1,2,2,0,10,320,0.16114297161172159,0.14507650335775335,5487.546396138584,971.0,0.00780982905982906,1.0,0.20061555631868133,0.25595238095238093,0,1
A000053,4.0,21920.0,5480.0,1.0,1.0,1.0,1.0,3.0,1.0,0.25,0.0341532496307237,1.0,0.1366129985228951,1.0,1.0,96.0,1.0,6180.0,0.0,0,0.3333333333333333,0.25,0.0,26.53611111111111,0.0,1.0,4.0,0.0,0.0,1.0,0.25,24.4575965003196,8.152532166773195,0.25,0.5,0.0,0.0,167.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.00013333777792593087,5.151709558431775e-06,2.9978190880394468e-05,1,0.03333333333333333,23658,4,2.1,0,1,0,1,0,2,3,373,0.14946380697050937,0.14132042369307785,5926.315696219181,1200.0,0.009874017849889163,1.0,0.1680889709039843,0.275,0,0
A000054,2.0,9180.0,4590.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,1.0,2320.0,0.0,0,0.5,0.5,0.0,34.40208333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.156415634912257,1.156415634912257,0.0,0.5,0.0,0.0,188.0,1.0,0.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,6.666888896296543e-05,5.01225105353163e-07,2.3676859142579767e-05,0,0.0,23658,2,1.7,0,0,1,1,0,0,74,186,0.16363287250384026,0.1618279569892473,5096.309971838197,550.0,0.004091995221027479,1.0,0.17721454173067078,0.0,0,0
A000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.4541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,217,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A000056,3.0,8520.0,2840.0,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0198434108527131,1.0,0.0595302325581395,1.0,1.0,48.0,1.0,2150.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,33.40138888888889,0.0,0.0,2.0,0.0,0.0,1.0,0.5,13.039912011099467,6.519956005549734,0.0,0.6666666666666666,0.0,0.0,195.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.00013333777792593087,1.0624630880080279e-06,4.5681941019373005e-05,0,0.0,23658,4,3.4,1,0,1,2,0,0,16,299,0.14081565962836864,0.1327570515697606,5543.768918929454,943.0,0.0027049037918603133,1.0,0.18112268630663278,0.0,0,0
A000057,2.0,23380.0,11690.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.68680555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.336261668871945,5.336261668871945,0.0,0.5,0.0,0.0,24.0,2.0,1.0,2.5,3.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,3.333444448148272e-05,2.2956822359380728e-08,1.719515588855556e-05,0,0.0,23658,1,0.7,0,0,0,1,0,0,24,275,0.14743156843156843,0.13497580197580197,5606.560691530692,824.0,0.008636363636363636,1.0,0.19279542679542677,0.0,0,1
A000058,14.0,68770.0,4912.142857142857,1.0,1.0,1.0,1.0,12.0,2.0,0.0714285714285714,0.0117643678160919,1.0,0.1647011494252873,1.0,2.0,96.0,2.0,14620.0,1.0,0,0.1666666666666666,0.1428571428571428,0.0714285714285714,28.395138888888887,1.0,4.0,14.0,0.0,0.0,2.0,0.1428571428571428,27.92224924705111,2.1478653266962384,0.2857142857142857,0.2857142857142857,1.0,0.0,255.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.00013333777792593087,1.446012726409419e-06,3.946761573759848e-05,2,0.2833333333333333,23658,4,3.4,2,0,0,2,0,0,69,196,0.16186426951733074,0.14475826044703596,6226.722222222222,638.0,0.007762390670553935,1.0,0.18113662131519273,0.07142857142857142,0,0
A000059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.27430555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,218,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A000060,5.0,36870.0,7374.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.597916666666663,0.0,3.0,5.0,0.0,0.0,0.0,0.0,21.74764672179735,5.436911680449328,0.6,0.2,0.0,0.0,109.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0001666722224074136,4.315488717060073e-06,4.52713188952185e-05,1,0.1,23658,5,4.7,1,2,1,1,0,0,9,323,0.16151742993848256,0.14506207586702943,5488.161316839335,970.0,0.0058148937405903345,1.0,0.1763815733629975,0.13333333333333333,0,1
A000061,4.0,30090.0,7522.5,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,43.51736111111112,0.0,2.0,4.0,0.0,0.0,0.0,0.0,14.254120833752047,4.751373611250683,0.5,0.5,0.0,0.0,63.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,6.666888896296543e-05,1.376207252697826e-06,2.912493953396809e-05,0,0.0,23658,2,1.7,0,1,0,1,0,0,11,317,0.15617007423001114,0.1458425993914953,5701.648520949783,930.0,0.01074413669050893,1.0,0.19328161323429463,0.5,0,1
A000062,2.0,3620.0,1810.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.20555555555556,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.472882800031632,1.472882800031632,0.0,0.5,0.0,0.0,94.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.00013333777792593087,7.778782610722625e-07,4.447923566612674e-05,0,0.0,23658,4,3.4,2,0,0,2,0,0,46,234,0.14093915343915342,0.12639228055894722,5890.839302672636,783.0,0.002136752136752137,1.0,0.1804945054945055,0.0625,0,1
A000063,3.0,12520.0,4173.333333333333,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.492361111111112,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.891755136378992,5.44587756818949,0.0,0.3333333333333333,0.0,0.0,198.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,6.666888896296543e-05,7.692360589430283e-08,3.19886455815588e-05,0,0.0,23658,2,2.0,1,0,1,0,0,0,85,159,0.13012378955775183,0.11724613611406064,5738.010250755534,522.0,0.0037286612758310866,1.0,0.17813739370343143,0.6666666666666666,0,1
A000064,3.0,8480.0,2826.6666666666665,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.0485759493670886,1.0,0.1457278481012658,1.0,1.0,72.0,1.0,2680.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,32.420138888888886,0.0,0.0,2.0,0.0,0.0,1.0,0.5,8.019694942157141,4.009847471078565,0.0,0.0,0.0,0.0,196.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.333444448148272e-05,2.3079106553408707e-09,8.868422190582872e-06,0,0.0,23658,1,0.2,0,0,0,0,0,1,43,237,0.13453233358296648,0.12119431201709682,6143.321000846317,717.0,0.0038845355301051496,1.0,0.16487920190451838,0.5555555555555556,0,0
A000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.32708333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,219,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
A000066,1.0,1110.0,1110.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.492361111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,6.666888896296543e-05,1.4083506483458495e-07,3.038196848193582e-05,0,0.0,23658,2,1.7,0,0,1,1,0,0,59,212,0.1623539982030548,0.1536107367475292,6128.498090745732,652.0,0.0042059748427672955,1.0,0.19663447139862233,0.5,0,1
A000067,1.0,1010.0,1010.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1765643564356435,1.0,0.1765643564356435,1.0,1.0,48.0,1.0,1010.0,0.0,0,1.0,1.0,0.0,29.09513888888889,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,6.666888896296543e-05,4.142508723421624e-06,1.969582385293774e-05,0,0.0,23658,2,1.2,0,1,0,0,0,1,39,243,0.142537960439195,0.1349002963200494,5511.167763763443,693.0,0.004218106995884773,1.0,0.2035249615496529,0.25,0,0
A000068,4.0,16580.0,4145.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,3420.0,0.0,0,0.3333333333333333,0.25,0.0,26.038888888888888,0.0,2.0,4.0,0.0,0.0,1.0,0.25,22.94951294647001,7.649837648823333,0.5,0.0,0.0,0.0,25.0,1.0,0.0,4.0,3.0,1.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.00010000333344444814,6.977228128709023e-06,2.5695506412694592e-05,1,0.2333333333333333,23658,3,2.4,0,1,0,2,0,0,31,258,0.16934059695687603,0.14577971016924507,6154.1011778918755,749.0,0.008074935400516797,1.0,0.1864029273912995,0.0,0,0
A000069,6.0,21160.0,3526.6666666666665,1.0,2.0,1.0,1.0,5.0,1.0,0.1666666666666666,0.0101790476190476,1.0,0.0610742857142857,1.0,1.0,48.0,0.0,0.0,0.0,0,0.2,0.0,0.0,7.105555555555555,0.0,6.0,6.0,0.0,0.0,0.0,0.1666666666666666,4.430684086622361,0.8861368173244676,1.0,0.1666666666666666,0.0,0.0,13.0,1.0,0.0,2.5,3.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.00013333777792593087,2.126662256827672e-06,6.615409102759592e-05,0,0.0,23658,4,2.6,0,0,1,2,0,1,35,247,0.1117611920243499,0.10178436048881392,5936.010884751775,792.0,0.007499518025833814,1.0,0.19964790045761704,0.0,0,0
A000070,1.0,3860.0,3860.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.40277777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,0.00010000333344444814,1.652813596147444e-06,3.173877944076401e-05,0,0.0,23658,3,2.0,0,1,0,1,1,0,19,296,0.1689675470925471,0.16065822315822315,5610.8080101205105,881.0,0.010448841698841698,1.0,0.17248851936351936,0.4166666666666667,0,1
A000071,4.0,16970.0,4242.5,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.34513888888889,0.0,2.0,4.0,0.0,0.0,0.0,0.0,18.728919132138632,6.242973044046204,0.5,0.25,0.0,0.0,211.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.00013333777792593087,1.4386875786310812e-06,4.170398037721027e-05,0,0.0,23658,4,3.7,1,1,1,1,0,0,81,164,0.13241990902051878,0.11789706736353077,5655.418445121952,474.0,0.0032520325203252032,1.0,0.17486933797909407,0.0,0,1
A000072,2.0,22050.0,11025.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.11111111111111,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.6864711038918054,1.6864711038918057,0.0,0.0,0.0,0.0,84.0,4.0,6.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0003333444448148272,8.874128846805081e-05,7.745341422902573e-05,11,0.23111111111111107,23658,10,9.1,6,0,1,3,0,0,87,146,0.1392941153215126,0.12877552432346953,6028.112442922375,446.0,0.0036529680365296802,1.0,0.21605610903556108,0.08,0,1
A000073,4.0,12820.0,3205.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,8220.0,0.0,0,0.5,0.5,0.0,34.459722222222226,0.0,0.0,3.0,0.0,0.0,2.0,0.6666666666666666,5.667683204182662,1.8892277347275463,0.0,0.0,0.0,0.0,176.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.00010000333344444814,2.0141675715641596e-07,4.754065494664109e-05,0,0.0,23658,3,2.7,1,0,1,1,0,0,25,275,0.18927167781713236,0.15826446280991735,5452.640846123573,877.0,0.002220779220779221,1.0,0.19820726747999473,0.5,0,0
A000074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,24.20277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421438564405073e-38,6.0531521215317065e-06,0,0.0,1,0,0.0,0,0,0,0,0,0,220,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
