device_id,os_family,browser_family,ip_prefix,first_seen_at
D000397,iOS,Chrome,10.76.34.0/24,2026-01-07 19:31:27
D000398,iOS,Safari,10.187.63.0/24,2026-02-17 20:09:17
D000399,iOS,Safari,10.168.173.0/24,2026-02-18 15:20:34
D000400,Windows,Edge,10.241.181.0/24,2026-01-01 08:33:47
D000401,Android,Chrome,10.148.126.0/24,2026-01-24 15:53:59
D000402,Android,Edge,10.190.202.0/24,2026-02-01 14:27:42
D000403,iOS,Chrome,10.12.202.0/24,2026-01-28 05:11:45
D000404,iOS,Chrome,10.71.122.0/24,2026-01-15 02:23:56
D000405,iOS,Safari,10.233.57.0/24,2026-01-07 20:47:02
D000406,Android,Chrome,10.14.252.0/24,2026-01-20 04:44:34
D000407,iOS,Chrome,10.81.167.0/24,2026-01-24 12:16:44
D000408,macOS,Firefox,10.88.0.0/24,2026-02-01 20:00:21
D000409,macOS,Chrome,10.130.220.0/24,2026-01-11 00:56:17
D000410,Android,Firefox,10.230.80.0/24,2026-02-22 06:03:35
D000411,Android,Edge,10.159.139.0/24,2026-01-10 19:48:15
D000412,Android,Firefox,10.235.254.0/24,2026-01-24 16:54:02
D000413,Android,Chrome,10.134.247.0/24,2026-02-20 05:01:26
D000414,Windows,Edge,10.169.65.0/24,2026-02-17 23:50:33
D000415,Windows,Chrome,10.246.107.0/24,2026-02-08 16:40:11
D000416,iOS,Safari,10.231.53.0/24,2026-01-22 07:57:03
D000417,iOS,Safari,10.219.157.0/24,2026-02-27 18:13:02
D000418,Android,Firefox,10.150.44.0/24,2026-02-19 10:12:51
D000419,iOS,Safari,10.103.15.0/24,2026-01-04 19:50:56
D000420,Android,Chrome,10.84.45.0/24,2026-01-24 16:43:46
D000421,Windows,Firefox,10.42.41.0/24,2026-01-05 06:30:32
D000422,iOS,Safari,10.2.146.0/24,2026-02-24 22:06:14
D000423,Android,Edge,10.213.214.0/24,2026-01-23 09:24:52
D000424,Linux,Firefox,10.128.200.0/24,2026-02-26 19:24:46
D000425,Android,Edge,10.182.28.0/24,2026-01-04 18:06:37
D000426,Android,Chrome,10.69.131.0/24,2026-02-16 19:08:16
D000427,iOS,Chrome,10.163.57.0/24,2026-01-15 23:24:27
D000428,Android,Edge,10.174.164.0/24,2026-01-27 02:15:21
D000429,Android,Chrome,10.246.103.0/24,2026-01-07 23:27:27
D000430,iOS,Safari,10.15.92.0/24,2026-02-10 09:50:37
D000431,iOS,Chrome,10.186.109.0/24,2026-02-14 07:09:57
D000432,Android,Edge,10.70.27.0/24,2026-01-15 21:23:27
D000433,iOS,Safari,10.66.136.0/24,2026-01-31 10:29:10
D000434,Android,Edge,10.149.7.0/24,2026-01-21 17:31:30
D000435,macOS,Safari,10.247.63.0/24,2026-01-21 16:50:33
D000436,macOS,Safari,10.203.168.0/24,2026-01-14 08:10:44
D000437,iOS,Chrome,10.96.107.0/24,2026-02-17 06:07:33
D000438,macOS,Chrome,10.159.255.0/24,2026-02-07 04:16:02
D000439,iOS,Chrome,10.126.9.0/24,2026-01-28 18:27:11
D000440,iOS,Safari,10.209.114.0/24,2026-02-08 04:45:51
D000441,Android,Chrome,10.35.109.0/24,2026-01-25 12:54:42
D000442,iOS,Safari,10.100.62.0/24,2026-01-23 12:33:01
D000443,macOS,Chrome,10.222.219.0/24,2026-01-29 01:32:15
D000444,iOS,Safari,10.115.104.0/24,2026-02-05 14:02:40
D000445,Android,Edge,10.127.177.0/24,2026-02-07 21:50:07
D000446,Android,Chrome,10.194.113.0/24,2026-01-16 18:31:40
D000447,Android,Firefox,10.234.98.0/24,2026-01-22 07:13:25
D000448,Android,Chrome,10.121.169.0/24,2026-01-15 17:06:28
D000449,Windows,Edge,10.78.216.0/24,2026-02-28 12:14:04
D000450,Android,Edge,10.92.20.0/24,2026-02-01 18:20:53
D000451,Android,Chrome,10.1.215.0/24,2026-01-14 19:01:31
D000452,Android,Edge,10.194.145.0/24,2026-02-21 10:29:37
D000453,Android,Edge,10.132.77.0/24,2026-02-06 03:38:42
D000454,Android,Edge,10.120.22.0/24,2026-02-26 14:28:26
D000455,Android,Chrome,10.21.135.0/24,2026-01-17 13:17:19
D000456,iOS,Chrome,10.222.26.0/24,2026-01-21 22:24:17
D000457,Android,Edge,10.87.165.0/24,2026-02-19 14:44:31
D000458,Android,Edge,10.84.171.0/24,2026-01-11 10:33:40
D000459,Android,Edge,10.249.36.0/24,2026-01-29 16:46:35
D000460,Android,Chrome,10.232.34.0/24,2026-02-26 06:58:47
D000461,Android,Chrome,10.80.135.0/24,2026-02-26 16:03:06
D000462,Android,Firefox,10.83.135.0/24,2026-01-26 09:01:28
D000463,Windows,Chrome,10.94.11.0/24,2026-01-20 23:11:22
D000464,iOS,Chrome,10.217.145.0/24,2026-01-06 12:03:52
D000465,Android,Chrome,10.168.236.0/24,2026-01-19 13:06:25
D000466,iOS,Safari,10.44.59.0/24,2026-02-17 10:29:48
D000467,Android,Edge,10.85.175.0/24,2026-01-11 13:16:47
D000468,Android,Firefox,10.153.133.0/24,2026-02-04 07:33:13
D000469,Windows,Edge,10.161.145.0/24,2026-01-26 05:49:50
D000470,Windows,Firefox,10.4.16.0/24,2026-02-11 09:44:21
D000471,iOS,Chrome,10.56.65.0/24,2026-02-07 14:41:19
D000472,Linux,Firefox,10.88.45.0/24,2026-02-07 16:07:22
D000473,Android,Chrome,10.100.226.0/24,2026-01-19 02:56:27
D000474,Android,Chrome,10.60.191.0/24,2026-02-15 16:20:21
D000475,Android,Edge,10.135.45.0/24,2026-01-13 14:20:03
D000476,Android,Firefox,10.150.119.0/24,2026-02-04 09:11:34
D000477,iOS,Safari,10.177.134.0/24,2026-02-07 14:01:42
D000478,Android,Edge,10.14.123.0/24,2026-01-16 21:51:26
D000479,Android,Firefox,10.53.32.0/24,2026-01-29 11:04:50
D000480,Android,Edge,10.122.22.0/24,2026-01-21 17:44:31
D000481,macOS,Chrome,10.224.87.0/24,2026-02-26 02:47:00
D000482,iOS,Safari,10.248.146.0/24,2026-01-12 04:21:31
D000483,iOS,Safari,10.190.140.0/24,2026-01-29 11:00:08
D000484,Android,Chrome,10.167.200.0/24,2026-02-27 07:13:58
D000485,iOS,Chrome,10.63.224.0/24,2026-01-03 09:22:22
D000486,Android,Edge,10.198.107.0/24,2026-01-29 15:07:34
D000487,Android,Chrome,10.220.64.0/24,2026-01-26 17:29:01
D000488,Windows,Chrome,10.207.44.0/24,2026-02-12 08:34:14
D000489,macOS,Safari,10.229.194.0/24,2026-01-08 09:37:14
D000490,Android,Edge,10.244.237.0/24,2026-02-08 16:17:10
D000491,Android,Chrome,10.220.12.0/24,2026-02-07 16:40:08
D000492,Android,Edge,10.69.238.0/24,2026-02-20 05:09:43
D000493,Windows,Firefox,10.235.235.0/24,2026-02-16 06:54:50
D000494,Android,Chrome,10.99.93.0/24,2026-01-20 08:33:41
D000495,Android,Firefox,10.203.207.0/24,2026-01-08 08:29:27
D000496,Android,Edge,10.221.84.0/24,2026-02-16 13:10:58
D000497,Android,Firefox,10.9.13.0/24,2026-01-25 10:02:59
D000498,iOS,Chrome,10.218.114.0/24,2026-02-01 04:01:46
D000499,Android,Edge,10.176.33.0/24,2026-01-24 16:44:52
D000500,Windows,Edge,10.6.95.0/24,2026-01-25 17:19:10
D000501,Android,Firefox,10.150.80.0/24,2026-01-22 03:47:36
D000502,Android,Chrome,10.188.67.0/24,2026-01-11 02:32:10
D000503,Android,Chrome,10.26.190.0/24,2026-01-16 04:51:42
D000504,iOS,Safari,10.48.17.0/24,2026-01-05 08:11:08
D000505,Linux,Firefox,10.116.207.0/24,2026-02-19 01:28:21
D000506,Windows,Chrome,10.42.216.0/24,2026-01-31 05:23:09
D000507,iOS,Safari,10.40.136.0/24,2026-01-07 14:26:47
D000508,Android,Edge,10.66.198.0/24,2026-01-17 09:03:39
D000509,Android,Edge,10.139.133.0/24,2026-01-18 08:51:49
D000510,Windows,Chrome,10.13.167.0/24,2026-02-06 16:03:17
D000511,Windows,Chrome,10.111.232.0/24,2026-01-19 20:09:49
D000512,Android,Chrome,10.83.74.0/24,2026-01-07 22:11:10
D000513,iOS,Chrome,10.159.228.0/24,2026-01-23 23:47:22
D000514,macOS,Firefox,10.233.236.0/24,2026-01-18 13:47:28
D000515,Windows,Firefox,10.29.238.0/24,2026-02-14 17:03:52
D000516,Windows,Chrome,10.91.51.0/24,2026-01-23 19:55:19
D000517,iOS,Safari,10.71.98.0/24,2026-02-03 18:59:40
D000518,macOS,Safari,10.113.182.0/24,2026-01-13 01:09:30
D000519,iOS,Safari,10.167.41.0/24,2026-02-01 00:47:38
D000520,Android,Edge,10.171.69.0/24,2026-01-03 04:14:33
D000521,Android,Edge,10.106.189.0/24,2026-02-19 22:30:40
D000522,Windows,Chrome,10.198.183.0/24,2026-02-18 08:44:10
D000523,Android,Firefox,10.183.254.0/24,2026-02-14 04:59:11
D000524,Windows,Chrome,10.203.180.0/24,2026-01-10 15:09:06
D000525,Android,Firefox,10.200.225.0/24,2026-01-09 16:38:44
D000526,Android,Firefox,10.250.106.0/24,2026-02-27 02:23:29
D000527,Android,Edge,10.2.195.0/24,2026-01-24 11:55:01
D000528,Android,Edge,10.36.155.0/24,2026-01-14 05:20:42
D000529,Windows,Firefox,10.96.46.0/24,2026-01-01 11:38:27
D000530,iOS,Safari,10.18.255.0/24,2026-02-22 18:03:08
D000531,Android,Firefox,10.60.18.0/24,2026-01-24 10:12:51
D000532,Android,Edge,10.5.212.0/24,2026-02-23 22:44:40
D000533,Windows,Edge,10.234.212.0/24,2026-02-09 22:07:17
D000534,Android,Chrome,10.249.235.0/24,2026-02-11 19:36:30
D000535,Android,Firefox,10.187.68.0/24,2026-02-03 10:58:44
D000536,iOS,Safari,10.210.110.0/24,2026-02-25 05:38:08
D000537,Windows,Chrome,10.229.6.0/24,2026-02-03 11:35:06
D000538,Android,Edge,10.171.230.0/24,2026-02-02 19:37:06
D000539,Android,Chrome,10.147.95.0/24,2026-01-25 15:03:26
D000540,Android,Edge,10.185.154.0/24,2026-02-22 05:18:55
D000541,Android,Edge,10.203.149.0/24,2026-01-11 00:08:46
D000542,iOS,Safari,10.217.84.0/24,2026-02-23 10:40:10
D000543,Android,Chrome,10.209.169.0/24,2026-02-21 20:21:57
D000544,Android,Chrome,10.98.96.0/24,2026-02-15 19:10:10
D000545,Android,Firefox,10.160.61.0/24,2026-01-25 11:08:01
D000546,iOS,Safari,10.107.83.0/24,2026-01-12 12:40:14
D000547,Android,Edge,10.220.39.0/24,2026-02-06 01:07:19
D000548,Android,Chrome,10.180.42.0/24,2026-01-11 20:09:41
D000549,Android,Edge,10.140.208.0/24,2026-01-01 16:17:12
D000550,Android,Chrome,10.183.42.0/24,2026-02-23 04:41:29
D000551,Android,Chrome,10.97.138.0/24,2026-02-10 04:19:34
D000552,Windows,Firefox,10.66.101.0/24,2026-02-18 17:51:20
D000553,macOS,Safari,10.22.129.0/24,2026-01-14 05:38:13
D000554,iOS,Safari,10.9.89.0/24,2026-01-17 18:10:28
D000555,Windows,Firefox,10.174.3.0/24,2026-02-07 19:14:25
D000556,iOS,Safari,10.128.85.0/24,2026-02-15 05:42:17
D000557,Windows,Firefox,10.203.134.0/24,2026-01-29 11:29:36
D000558,Windows,Firefox,10.193.183.0/24,2026-01-27 21:21:39
D000559,Android,Edge,10.104.123.0/24,2026-01-30 02:22:54
D000560,Android,Chrome,10.55.50.0/24,2026-01-07 00:12:29
D000561,Android,Chrome,10.144.235.0/24,2026-02-11 04:28:22
D000562,iOS,Chrome,10.186.74.0/24,2026-01-24 23:36:15
D000563,Windows,Chrome,10.191.220.0/24,2026-02-11 22:46:59
D000564,Windows,Edge,10.59.124.0/24,2026-02-03 14:19:37
D000565,Windows,Chrome,10.25.40.0/24,2026-01-15 13:51:12
D000566,iOS,Chrome,10.106.115.0/24,2026-02-23 22:36:12
D000567,Windows,Firefox,10.10.187.0/24,2026-01-28 10:52:25
D000568,Windows,Chrome,10.171.226.0/24,2026-02-01 17:18:50
D000569,Android,Edge,10.234.90.0/24,2026-01-25 11:46:42
D000570,Android,Chrome,10.21.40.0/24,2026-02-16 07:16:10
D000571,iOS,Safari,10.64.239.0/24,2026-02-01 10:46:20
D000572,macOS,Chrome,10.126.152.0/24,2026-01-24 01:08:18
D000573,Android,Firefox,10.46.50.0/24,2026-02-23 17:03:17
D000574,Android,Firefox,10.13.105.0/24,2026-01-09 10:06:07
D000575,Android,Edge,10.108.0.0/24,2026-02-23 16:03:02
D000576,Android,Chrome,10.37.69.0/24,2026-01-26 19:16:01
D000577,macOS,Firefox,10.237.13.0/24,2026-02-26 02:22:38
D000578,Android,Edge,10.180.192.0/24,2026-02-08 04:40:52
D000579,Android,Firefox,10.172.220.0/24,2026-02-11 02:55:52
D000580,iOS,Safari,10.55.158.0/24,2026-01-20 14:37:24
D000581,iOS,Safari,10.35.111.0/24,2026-01-10 08:47:38
D000582,iOS,Chrome,10.42.191.0/24,2026-01-01 23:37:43
D000583,Android,Edge,10.19.10.0/24,2026-01-17 15:33:08
D000584,Windows,Chrome,10.201.126.0/24,2026-01-05 05:02:10
D000585,iOS,Chrome,10.22.115.0/24,2026-01-12 00:54:50
D000586,Windows,Firefox,10.248.67.0/24,2026-01-17 00:36:46
D000587,Windows,Chrome,10.87.49.0/24,2026-02-16 06:56:20
D000588,iOS,Safari,10.139.236.0/24,2026-02-17 17:13:32
D000589,iOS,Safari,10.248.143.0/24,2026-01-22 09:32:27
D000590,macOS,Chrome,10.211.126.0/24,2026-01-30 02:50:55
D000591,iOS,Chrome,10.230.202.0/24,2026-02-04 15:49:19
D000592,Android,Chrome,10.10.161.0/24,2026-01-18 16:16:37
D000593,Android,Chrome,10.33.127.0/24,2026-02-09 16:26:04
D000594,Android,Edge,10.24.32.0/24,2026-01-20 07:00:26
D000595,Android,Chrome,10.153.104.0/24,2026-01-26 04:30:27
D000596,macOS,Safari,10.155.196.0/24,2026-02-15 03:29:05
D000597,Android,Edge,10.193.236.0/24,2026-02-13 08:27:10
D000598,Linux,Firefox,10.169.0.0/24,2026-02-24 01:16:23
D000599,Windows,Chrome,10.235.2.0/24,2026-02-03 19:36:16
D000600,Android,Edge,10.149.41.0/24,2026-02-24 09:05:18
D000601,macOS,Firefox,10.242.82.0/24,2026-01-27 00:35:02
D000602,Windows,Chrome,10.125.98.0/24,2026-02-10 19:29:03
D000603,Android,Edge,10.77.193.0/24,2026-01-27 01:46:51
D000604,Android,Edge,10.108.201.0/24,2026-02-09 23:36:08
D000605,Android,Edge,10.173.80.0/24,2026-01-05 08:14:44
D000606,Android,Edge,10.59.100.0/24,2026-01-12 22:32:29
D000607,Windows,Firefox,10.193.31.0/24,2026-02-09 07:36:23
D000608,iOS,Chrome,10.169.160.0/24,2026-02-18 18:15:18
D000609,iOS,Safari,10.4.8.0/24,2026-02-20 22:27:20
D000610,Android,Chrome,10.237.61.0/24,2026-02-22 16:29:38
D000611,Android,Firefox,10.238.16.0/24,2026-01-04 10:57:18
D000612,iOS,Chrome,10.174.103.0/24,2026-02-19 13:37:30
D000613,Android,Firefox,10.61.249.0/24,2026-01-03 14:33:26
D000614,Android,Edge,10.116.202.0/24,2026-01-22 00:38:35
D000615,iOS,Safari,10.136.163.0/24,2026-01-07 19:37:30
D000616,Android,Chrome,10.228.3.0/24,2026-02-13 18:54:50
D000617,Android,Chrome,10.126.238.0/24,2026-01-07 18:04:03
D000618,Android,Edge,10.211.69.0/24,2026-01-08 10:53:53
D000619,Android,Edge,10.142.200.0/24,2026-02-19 13:53:08
D000620,Android,Chrome,10.165.132.0/24,2026-02-23 05:26:19
D000621,macOS,Chrome,10.119.225.0/24,2026-01-18 10:32:41
D000622,iOS,Safari,10.236.67.0/24,2026-02-10 04:06:10
D000623,macOS,Chrome,10.148.81.0/24,2026-01-02 06:03:06
D000624,Android,Firefox,10.231.90.0/24,2026-01-02 23:48:38
D000625,iOS,Chrome,10.96.232.0/24,2026-01-24 19:32:28
D000626,iOS,Chrome,10.105.116.0/24,2026-02-24 06:55:09
D000627,Android,Firefox,10.194.191.0/24,2026-01-06 10:23:04
D000628,Android,Chrome,10.40.225.0/24,2026-01-13 23:16:17
D000629,iOS,Safari,10.87.6.0/24,2026-01-03 21:02:02
D000630,Windows,Firefox,10.172.72.0/24,2026-02-26 08:35:06
D000631,Windows,Chrome,10.143.55.0/24,2026-01-28 03:53:25
D000632,macOS,Safari,10.108.18.0/24,2026-02-02 03:34:36
D000633,Android,Firefox,10.71.216.0/24,2026-02-19 21:18:23
D000634,Android,Chrome,10.36.48.0/24,2026-02-12 22:54:12
D000635,Windows,Edge,10.237.13.0/24,2026-02-09 08:29:44
D000636,Android,Firefox,10.130.54.0/24,2026-01-11 23:45:28
D000637,Android,Edge,10.229.87.0/24,2026-02-20 01:57:11
D000638,Android,Chrome,10.97.29.0/24,2026-02-26 13:38:59
D000639,Android,Firefox,10.83.0.0/24,2026-01-12 20:04:22
D000640,Android,Firefox,10.93.175.0/24,2026-02-13 08:29:17
D000641,Android,Firefox,10.117.187.0/24,2026-01-19 23:02:41
D000642,Android,Firefox,10.64.23.0/24,2026-01-30 09:19:41
D000643,Android,Edge,10.14.11.0/24,2026-02-24 21:39:40
D000644,Android,Firefox,10.193.225.0/24,2026-02-23 12:12:41
D000645,Android,Firefox,10.31.132.0/24,2026-01-12 05:48:58
D000646,macOS,Safari,10.139.245.0/24,2026-01-19 08:17:41
D000647,Android,Firefox,10.9.18.0/24,2026-02-04 01:45:33
D000648,iOS,Safari,10.98.120.0/24,2026-01-17 23:13:38
D000649,Windows,Edge,10.221.148.0/24,2026-01-23 15:00:48
D000650,Windows,Edge,10.222.62.0/24,2026-01-23 10:53:09
D000651,Android,Edge,10.94.1.0/24,2026-01-04 16:05:19
D000652,Android,Edge,10.211.232.0/24,2026-02-20 07:31:02
D000653,iOS,Chrome,10.219.117.0/24,2026-02-25 04:37:15
D000654,iOS,Safari,10.233.229.0/24,2026-02-24 06:07:43
D000655,Android,Firefox,10.243.170.0/24,2026-02-28 01:07:25
D000656,Android,Chrome,10.160.200.0/24,2026-01-13 23:48:05
D000657,Android,Edge,10.159.178.0/24,2026-01-03 05:00:45
D000658,iOS,Safari,10.124.71.0/24,2026-01-08 07:15:45
D000659,iOS,Chrome,10.241.160.0/24,2026-01-01 03:11:14
D000660,Android,Edge,10.32.226.0/24,2026-01-13 05:07:18
D000661,iOS,Chrome,10.74.121.0/24,2026-02-08 07:13:00
D000662,Android,Edge,10.198.172.0/24,2026-01-11 19:47:41
D000663,macOS,Firefox,10.102.141.0/24,2026-01-04 06:31:49
D000664,Android,Chrome,10.136.217.0/24,2026-02-23 18:01:24
D000665,iOS,Chrome,10.115.184.0/24,2026-02-15 14:17:00
D000666,Android,Edge,10.173.104.0/24,2026-01-13 21:04:16
D000667,Windows,Chrome,10.225.63.0/24,2026-01-12 11:31:18
D000668,Android,Chrome,10.185.135.0/24,2026-02-08 12:25:48
D000669,iOS,Chrome,10.130.163.0/24,2026-01-08 14:45:01
D000670,iOS,Safari,10.41.191.0/24,2026-02-02 00:39:39
D000671,Android,Edge,10.84.91.0/24,2026-02-19 02:28:52
D000672,Android,Chrome,10.126.67.0/24,2026-02-22 21:00:28
D000673,iOS,Chrome,10.205.25.0/24,2026-02-20 21:49:19
D000674,iOS,Safari,10.36.135.0/24,2026-01-08 00:52:06
D000675,Android,Firefox,10.16.187.0/24,2026-01-18 17:48:54
D000676,Android,Chrome,10.9.218.0/24,2026-01-24 13:10:11
D000677,Android,Chrome,10.26.18.0/24,2026-02-13 02:06:06
D000678,macOS,Firefox,10.158.137.0/24,2026-02-24 19:55:14
D000679,Android,Firefox,10.196.223.0/24,2026-01-25 02:35:18
D000680,iOS,Chrome,10.170.149.0/24,2026-02-16 05:29:46
D000681,Android,Edge,10.99.98.0/24,2026-02-15 03:12:43
D000682,iOS,Chrome,10.87.67.0/24,2026-01-03 09:23:31
D000683,Android,Firefox,10.108.237.0/24,2026-01-29 12:45:59
D000684,Android,Firefox,10.204.14.0/24,2026-02-12 16:24:56
D000685,Android,Chrome,10.48.157.0/24,2026-02-21 00:37:31
D000686,macOS,Safari,10.252.207.0/24,2026-02-10 11:55:41
D000687,macOS,Chrome,10.38.84.0/24,2026-01-10 04:29:01
D000688,Android,Firefox,10.137.130.0/24,2026-01-14 01:19:27
D000689,iOS,Safari,10.1.184.0/24,2026-02-01 05:00:19
D000690,macOS,Safari,10.185.11.0/24,2026-01-22 15:40:53
D000691,Android,Firefox,10.62.64.0/24,2026-01-30 16:45:17
D000692,Android,Chrome,10.198.106.0/24,2026-02-25 04:12:03
D000693,Android,Edge,10.1.116.0/24,2026-01-05 23:02:46
D000694,Windows,Firefox,10.13.216.0/24,2026-02-14 00:46:09
D000695,Android,Firefox,10.109.173.0/24,2026-02-13 02:46:20
D000696,Android,Edge,10.207.13.0/24,2026-01-06 13:36:56
D000697,iOS,Safari,10.231.4.0/24,2026-01-10 16:34:56
D000698,iOS,Safari,10.164.214.0/24,2026-01-08 19:59:20
D000699,iOS,Chrome,10.64.175.0/24,2026-02-14 11:04:00
D000700,iOS,Chrome,10.105.169.0/24,2026-02-13 19:25:28
D000701,Windows,Edge,10.53.215.0/24,2026-01-02 12:16:33
D000702,Android,Edge,10.225.170.0/24,2026-01-24 09:55:20
D000703,Android,Chrome,10.94.157.0/24,2026-01-23 14:32:38
D000704,Android,Edge,10.115.117.0/24,2026-01-18 14:05:54
D000705,Android,Edge,10.204.179.0/24,2026-02-09 02:50:58
D000706,iOS,Chrome,10.48.220.0/24,2026-02-28 12:28:36
D000707,Android,Firefox,10.174.133.0/24,2026-02-13 20:40:41
D000708,Android,Firefox,10.19.30.0/24,2026-02-13 12:09:50
D000709,iOS,Chrome,10.247.19.0/24,2026-02-12 22:24:20
D000710,macOS,Safari,10.162.215.0/24,2026-01-30 09:11:00
D000711,macOS,Safari,10.209.214.0/24,2026-01-03 01:38:07
D000712,iOS,Safari,10.38.84.0/24,2026-02-25 22:20:49
D000713,iOS,Chrome,10.115.21.0/24,2026-02-26 15:10:40
D000714,Android,Firefox,10.113.250.0/24,2026-01-24 13:04:09
D000715,Android,Chrome,10.38.242.0/24,2026-02-04 20:51:56
D000716,Android,Chrome,10.238.246.0/24,2026-01-20 07:56:28
D000717,Android,Edge,10.35.23.0/24,2026-01-21 16:56:57
D000718,iOS,Chrome,10.245.251.0/24,2026-01-12 08:42:13
D000719,Android,Edge,10.35.175.0/24,2026-02-03 20:46:23
D000720,Android,Firefox,10.22.5.0/24,2026-02-13 21:24:37
D000721,Windows,Chrome,10.80.35.0/24,2026-02-04 07:21:06
D000722,Windows,Chrome,10.12.218.0/24,2026-02-07 10:44:11
D000723,Android,Firefox,10.104.187.0/24,2026-01-22 00:25:05
D000724,iOS,Safari,10.120.65.0/24,2026-02-14 20:15:22
D000725,Android,Firefox,10.138.10.0/24,2026-02-23 12:17:58
D000726,Android,Chrome,10.147.90.0/24,2026-02-09 13:26:06
D000727,macOS,Safari,10.162.87.0/24,2026-02-06 03:08:58
D000728,Windows,Firefox,10.253.199.0/24,2026-02-23 00:53:30
D000729,Android,Edge,10.173.221.0/24,2026-01-20 09:15:50
D000730,Android,Chrome,10.165.77.0/24,2026-01-09 13:28:47
D000731,iOS,Chrome,10.75.87.0/24,2026-02-18 08:02:04
D000732,Android,Edge,10.12.173.0/24,2026-02-05 07:52:28
D000733,Windows,Chrome,10.157.65.0/24,2026-02-15 22:45:24
D000734,Windows,Edge,10.10.157.0/24,2026-01-01 02:36:57
D000735,Android,Edge,10.57.116.0/24,2026-02-03 05:08:07
D000736,Android,Edge,10.93.197.0/24,2026-01-27 18:23:00
D000737,iOS,Safari,10.255.172.0/24,2026-02-10 14:55:33
D000738,Android,Firefox,10.89.29.0/24,2026-01-03 13:49:03
D000739,Android,Chrome,10.150.253.0/24,2026-02-26 00:23:48
D000740,Android,Chrome,10.62.79.0/24,2026-01-02 00:24:11
D000741,iOS,Safari,10.254.217.0/24,2026-01-22 21:28:00
D000742,iOS,Safari,10.14.98.0/24,2026-02-03 16:39:32
D000743,Android,Firefox,10.3.189.0/24,2026-02-10 08:19:27
D000744,Android,Edge,10.25.196.0/24,2026-01-14 11:05:33
D000745,Android,Edge,10.159.11.0/24,2026-01-16 18:09:55
D000746,iOS,Chrome,10.139.176.0/24,2026-01-21 20:44:40
D000747,Android,Edge,10.172.233.0/24,2026-01-31 22:35:34
D000748,iOS,Chrome,10.129.191.0/24,2026-02-17 07:43:35
D000749,iOS,Chrome,10.208.142.0/24,2026-02-02 10:24:10
D000750,macOS,Safari,10.218.98.0/24,2026-01-15 23:49:49
D000751,iOS,Safari,10.33.117.0/24,2026-02-23 18:06:30
D000752,Android,Firefox,10.122.101.0/24,2026-01-02 05:07:35
D000753,Windows,Firefox,10.242.244.0/24,2026-01-28 18:13:48
D000754,Android,Edge,10.177.253.0/24,2026-01-18 12:29:46
D000755,macOS,Firefox,10.79.245.0/24,2026-02-03 23:13:27
D000756,Android,Firefox,10.253.246.0/24,2026-02-03 23:50:31
D000757,macOS,Safari,10.76.224.0/24,2026-02-01 02:27:33
D000758,Android,Chrome,10.197.183.0/24,2026-01-10 19:45:51
D000759,Android,Edge,10.171.29.0/24,2026-01-05 20:17:03
D000760,Windows,Firefox,10.206.150.0/24,2026-02-01 08:18:56
D000761,iOS,Chrome,10.24.122.0/24,2026-01-27 11:31:03
D000762,Windows,Edge,10.22.178.0/24,2026-02-28 08:00:42
D000763,iOS,Safari,10.3.110.0/24,2026-01-21 01:18:18
D000764,iOS,Chrome,10.245.135.0/24,2026-02-11 14:36:32
D000765,iOS,Safari,10.247.78.0/24,2026-01-18 09:41:13
D000766,Android,Firefox,10.196.185.0/24,2026-02-05 01:47:20
D000767,Android,Edge,10.192.102.0/24,2026-01-16 18:22:13
D000768,iOS,Safari,10.219.183.0/24,2026-01-17 05:32:51
D000769,Windows,Edge,10.220.52.0/24,2026-01-19 17:04:56
D000770,Android,Edge,10.221.96.0/24,2026-01-28 12:25:30
D000771,Android,Firefox,10.2.91.0/24,2026-01-12 10:42:47
D000772,iOS,Chrome,10.212.95.0/24,2026-01-30 15:15:25
D000773,Android,Chrome,10.237.217.0/24,2026-01-22 18:50:36
D000774,Android,Firefox,10.242.153.0/24,2026-01-24 09:20:49
D000775,iOS,Safari,10.212.233.0/24,2026-01-17 23:26:28
D000776,iOS,Safari,10.221.36.0/24,2026-01-16 02:39:15
D000777,macOS,Firefox,10.49.4.0/24,2026-02-20 09:49:24
D000778,Android,Chrome,10.140.34.0/24,2026-02-02 12:47:17
D000779,Android,Chrome,10.44.179.0/24,2026-02-11 23:22:03
D000780,Windows,Firefox,10.35.58.0/24,2026-02-14 08:10:56
D000781,Android,Firefox,10.152.151.0/24,2026-02-01 13:02:28
D000782,Windows,Chrome,10.138.136.0/24,2026-01-06 12:16:40
D000783,Android,Chrome,10.101.74.0/24,2026-02-03 17:58:57
D000784,Android,Firefox,10.86.106.0/24,2026-01-04 17:30:42
D000785,Android,Chrome,10.131.12.0/24,2026-02-25 06:00:52
D000786,Android,Firefox,10.7.159.0/24,2026-01-23 06:06:24
D000787,iOS,Safari,10.155.170.0/24,2026-01-21 09:18:17
D000788,Android,Edge,10.235.43.0/24,2026-01-30 14:31:27
D000789,Windows,Chrome,10.101.95.0/24,2026-02-19 01:18:21
D000790,Windows,Chrome,10.24.241.0/24,2026-01-04 00:35:33
D000791,Android,Firefox,10.210.121.0/24,2026-01-16 21:38:33
D000792,Android,Edge,10.148.118.0/24,2026-02-08 11:03:39
